id,golden,label,confidence,url
280,TRUE,Positive,0.6793,http://farm3.staticflickr.com/2324/2217691686_548fba8b66.jpg
281,TRUE,Highly negative,0.5635,http://farm7.staticflickr.com/6234/6233188783_09fe5dd068.jpg
282,TRUE,Positive,0.7201,http://farm2.staticflickr.com/1052/831785493_643a0270c6.jpg
283,TRUE,Negative,0.8798,http://farm2.staticflickr.com/1139/1429881880_3df52f0025.jpg
284,TRUE,Positive,0.8431,http://farm4.staticflickr.com/3334/3247049826_e175b49bea.jpg
285,TRUE,Negative,0.5621,http://farm3.staticflickr.com/2238/1874146704_4bf9682308.jpg
286,TRUE,Positive,0.8004,http://farm3.staticflickr.com/2217/2409468436_79628f4a18.jpg
287,TRUE,Negative,0.8793,http://farm3.staticflickr.com/2444/3760926907_5da8ea1589.jpg
288,TRUE,Positive,0.7609,http://farm5.staticflickr.com/4123/4780220054_61095466e9.jpg
289,TRUE,Highly negative,0.5631,http://farm5.staticflickr.com/4058/4313668866_b3a2218ed4.jpg
290,TRUE,Negative,0.763,http://farm4.staticflickr.com/3224/2308958021_51a8613b3b.jpg
291,TRUE,Highly positive,0.5961,http://farm4.staticflickr.com/3022/2745010680_a8a1d2d989.jpg
292,TRUE,Highly negative,0.5622,http://farm7.staticflickr.com/6019/6285878636_349da50e5d.jpg
293,TRUE,Highly positive,0.5195,http://farm7.staticflickr.com/6003/5923486792_11a1eaec2e.jpg
294,TRUE,Negative,0.5966,http://farm1.staticflickr.com/21/25793004_861687e0cc.jpg
295,TRUE,Negative,0.5164,http://farm6.staticflickr.com/5295/5458832927_f239651fed.jpg
296,TRUE,Negative,0.7161,http://farm3.staticflickr.com/2458/3811621669_3df1d337d1.jpg
297,TRUE,Positive,0.6007,http://farm3.staticflickr.com/2054/3529251688_cafc4ee050.jpg
298,TRUE,Positive,0.8821,http://farm9.staticflickr.com/8328/8087380999_f79b2b1c37.jpg
299,TRUE,Positive,0.7238,http://farm9.staticflickr.com/8104/8492606977_5794e4a3a5.jpg
300,TRUE,Positive,0.6456,http://farm1.staticflickr.com/172/436452737_0c12c56dfa.jpg
301,TRUE,Negative,0.7606,http://farm8.staticflickr.com/7007/6727275581_fab303a06f.jpg
302,TRUE,Positive,0.799,http://farm4.staticflickr.com/3293/2508307727_f0b791cfa4.jpg
303,TRUE,Highly negative,0.6852,http://farm4.staticflickr.com/3100/2623820943_a44936943b.jpg
304,TRUE,Negative,0.5188,http://farm1.staticflickr.com/64/229424640_5865233731.jpg
305,TRUE,Positive,0.7615,http://farm4.staticflickr.com/3181/2854259922_ecba68c1c9.jpg
306,TRUE,Negative,0.6801,http://farm3.staticflickr.com/2618/3812627239_5ca57ea8ca.jpg
307,TRUE,Highly positive,0.6809,http://farm3.staticflickr.com/2718/4102357960_371aa7c386.jpg
308,TRUE,Negative,0.7179,http://farm3.staticflickr.com/2323/2271806965_0f9f9437cd.jpg
309,TRUE,Negative,0.5584,http://farm5.staticflickr.com/4030/4488844831_3cc922ebf8.jpg
310,TRUE,Positive,0.7197,http://farm3.staticflickr.com/2402/2378817971_7d75b5683a.jpg
311,TRUE,Positive,0.638,http://farm3.staticflickr.com/2223/2184594302_bd2e87e5d2.jpg
312,TRUE,Negative,0.6815,http://farm3.staticflickr.com/2356/4508447201_55a3de8097.jpg
313,TRUE,Positive,0.6395,http://farm3.staticflickr.com/2221/2165302714_0708b173fc.jpg
314,TRUE,Positive,0.7599,http://farm9.staticflickr.com/8290/7655854430_5b59b910fa.jpg
315,TRUE,Negative,0.7595,http://farm6.staticflickr.com/5187/5555720304_6095e95f58.jpg
316,TRUE,Positive,0.599,http://farm6.staticflickr.com/5230/5626772263_47aa009853.jpg
317,TRUE,Highly positive,0.5253,http://farm7.staticflickr.com/6023/5917669625_f2b669d758.jpg
318,TRUE,Negative,0.5198,http://farm4.staticflickr.com/3397/3276091018_c2ed17717d.jpg
319,TRUE,Negative,0.5995,http://farm6.staticflickr.com/5241/5320041217_2ab6fc0bd9.jpg
320,TRUE,Highly negative,0.6437,http://farm6.staticflickr.com/5490/11430975215_8838a80f31.jpg
321,TRUE,Positive,0.7583,http://farm3.staticflickr.com/2480/3853399509_1082a137aa.jpg
322,TRUE,Positive,0.8408,http://farm6.staticflickr.com/5242/5348995371_9472d7394e.jpg
323,TRUE,Highly negative,0.72,http://farm1.staticflickr.com/117/276921043_53a278d57a.jpg
324,TRUE,Negative,0.5608,http://farm5.staticflickr.com/4132/4980160508_a73d716a7f.jpg
325,TRUE,Negative,0.7567,http://farm4.staticflickr.com/3406/3455206031_3d8290262c.jpg
326,TRUE,Positive,0.7583,http://farm5.staticflickr.com/4141/4820200359_4af352794b.jpg
327,TRUE,Negative,0.6012,http://farm4.staticflickr.com/3187/3000487183_e9abb6025e.jpg
328,TRUE,Negative,0.7194,http://farm2.staticflickr.com/1324/812893868_3f80976a88.jpg
329,TRUE,Positive,0.5199,http://farm3.staticflickr.com/2554/3917323401_529729a70f.jpg
330,TRUE,Negative,0.6379,http://farm6.staticflickr.com/5453/9671300091_5d7b60bd1c.jpg
331,TRUE,Positive,0.763,http://farm8.staticflickr.com/7035/6751265999_73ccd78dee.jpg
332,TRUE,Negative,0.7988,http://farm9.staticflickr.com/8511/8558188164_cac3a6a192.jpg
333,TRUE,Highly negative,0.7201,http://farm5.staticflickr.com/4047/4375894014_fa2672bb02.jpg
334,TRUE,Negative,0.719,http://farm1.staticflickr.com/88/431814281_d5d20d49fd.jpg
335,TRUE,Positive,0.6042,http://farm4.staticflickr.com/3540/3798384209_069d59f9d3.jpg
336,TRUE,Negative,0.5597,http://farm2.staticflickr.com/1125/5140567537_9da85041fc.jpg
337,TRUE,Positive,0.5624,http://farm4.staticflickr.com/3185/2626713113_a0ebf7664a.jpg
338,TRUE,Negative,0.5196,http://farm6.staticflickr.com/5281/5375360013_9983487e6f.jpg
339,TRUE,Positive,0.7971,http://farm4.staticflickr.com/3524/3798378285_60d6ff09eb.jpg
340,TRUE,Positive,0.5953,http://farm4.staticflickr.com/3396/3616802237_f262f01687.jpg
341,TRUE,Positive,0.7623,http://farm1.staticflickr.com/53/140528653_d7beed7a65.jpg
342,TRUE,Negative,0.6032,http://farm5.staticflickr.com/4002/4641658653_2d39d5a155.jpg
343,TRUE,Positive,0.7186,http://farm7.staticflickr.com/6066/6097540884_ac26bfd6d1.jpg
344,TRUE,Positive,0.838,http://farm1.staticflickr.com/194/503444182_1ed354b1a9.jpg
345,TRUE,Positive,0.8871,http://farm7.staticflickr.com/6086/6069545232_05d9c19527.jpg
346,TRUE,Positive,0.6811,http://farm9.staticflickr.com/8473/8103246448_1d1d3a6729.jpg
347,TRUE,Negative,0.5542,http://farm4.staticflickr.com/3378/3344740484_47da8bd5a2.jpg
348,TRUE,Positive,0.64,http://farm4.staticflickr.com/3457/3799215640_2775909683.jpg
349,TRUE,Positive,0.5968,http://farm5.staticflickr.com/4125/5050604795_7b84def357.jpg
350,TRUE,Highly negative,0.5217,http://farm4.staticflickr.com/3515/3273134726_9c9f956b2b.jpg
351,TRUE,Negative,0.879,http://farm4.staticflickr.com/3229/2813253016_baac73dc88.jpg
352,TRUE,Positive,0.8022,http://farm3.staticflickr.com/2657/4002596264_93b54eea68.jpg
353,TRUE,Positive,0.5999,http://farm4.staticflickr.com/3387/3433829989_289a8af065.jpg
354,TRUE,Positive,0.681,http://farm5.staticflickr.com/4108/5160972505_768dfa82a9.jpg
355,TRUE,Positive,0.7995,http://farm9.staticflickr.com/8019/7361492510_a6e0f6f8e6.jpg
356,TRUE,Highly negative,0.5617,http://farm8.staticflickr.com/7425/9450318742_16d88fbf20.jpg
357,TRUE,Negative,0.7591,http://farm7.staticflickr.com/6066/6132479693_c80b4ce7d3.jpg
358,TRUE,Highly negative,0.6027,http://farm3.staticflickr.com/2368/1819946267_ec68192345.jpg
359,TRUE,Positive,0.8002,http://farm3.staticflickr.com/2690/4198900601_6665ffdfd9.jpg
360,TRUE,Negative,0.5598,http://farm3.staticflickr.com/2327/2309706710_fdb6152721.jpg
361,TRUE,Positive,0.7594,http://farm4.staticflickr.com/3475/3265412557_86b4c94191.jpg
362,TRUE,Positive,0.6434,http://farm4.staticflickr.com/3549/3435265700_31cbfb03b0.jpg
363,TRUE,Highly negative,0.5167,http://farm5.staticflickr.com/4147/5141833858_85c351c802.jpg
364,TRUE,Positive,0.6006,http://farm5.staticflickr.com/4122/4783372702_f502025662.jpg
365,TRUE,Negative,0.678,http://farm8.staticflickr.com/7404/9756546304_eb3f0f6bf2.jpg
366,TRUE,Highly negative,0.5218,http://farm5.staticflickr.com/4003/5141180504_8747482a5b.jpg
367,TRUE,Positive,0.878,http://farm4.staticflickr.com/3699/8993964960_e2ac0d73f4.jpg
368,TRUE,Positive,0.5613,http://farm8.staticflickr.com/7273/7538401304_fda4ef58ec.jpg
369,TRUE,Positive,0.6394,http://farm7.staticflickr.com/6147/5918361838_9ba495c3f8.jpg
370,TRUE,Highly negative,0.8017,http://farm3.staticflickr.com/2015/2496709807_a841a3f079.jpg
371,TRUE,Positive,0.6809,http://farm9.staticflickr.com/8303/7958896314_2838d8e652.jpg
372,TRUE,Negative,0.8,http://farm1.staticflickr.com/165/340252803_13eaf244c6.jpg
373,TRUE,Highly negative,0.8806,http://farm4.staticflickr.com/3184/3071739430_b184cae721.jpg
374,TRUE,Positive,0.601,http://farm3.staticflickr.com/2450/3799212060_4892c52094.jpg
375,TRUE,Highly positive,0.5203,http://farm1.staticflickr.com/21/34634250_5cadc9e693.jpg
376,TRUE,Highly negative,0.5175,http://farm2.staticflickr.com/1126/5141057702_153d50f8d3.jpg
377,TRUE,Negative,0.7211,http://farm7.staticflickr.com/6200/6131141968_68aac4cd96.jpg
378,TRUE,Positive,0.602,http://farm4.staticflickr.com/3389/3436815703_c33b61131c.jpg
379,TRUE,Positive,0.5975,http://farm1.staticflickr.com/23/27708611_6d37799f89.jpg
380,TRUE,Negative,0.7989,http://farm3.staticflickr.com/2496/3926620674_9aacfffaa4.jpg
381,TRUE,Positive,0.5985,http://farm8.staticflickr.com/7153/6564909989_dfd47f708f.jpg
382,TRUE,Negative,0.7207,http://farm3.staticflickr.com/2044/2470241554_d1d3fcae21.jpg
383,TRUE,Negative,0.8371,http://farm3.staticflickr.com/2456/3880285625_dafe666029.jpg
384,TRUE,Highly positive,0.5231,http://farm4.staticflickr.com/3269/2749660963_d4058a5d7a.jpg
385,TRUE,Positive,0.7216,http://farm1.staticflickr.com/72/204432184_d8ef5991dd.jpg
386,TRUE,Highly negative,0.5201,http://farm3.staticflickr.com/2706/4303517685_8f00c0e5f3.jpg
387,TRUE,Positive,0.7994,http://farm8.staticflickr.com/7228/7237703280_587ed330ea.jpg
388,TRUE,Highly negative,0.8415,http://farm4.staticflickr.com/3767/11910713683_d42db1690c.jpg
389,TRUE,Positive,0.5565,http://farm3.staticflickr.com/2131/4509886094_d0b91b06c3.jpg
390,TRUE,Positive,0.5603,http://farm4.staticflickr.com/3794/10063458265_ded50d820e.jpg
391,TRUE,Negative,0.8392,http://farm4.staticflickr.com/3056/2979330335_62cc4d725e.jpg
392,TRUE,Negative,0.6012,http://farm8.staticflickr.com/7066/6895572311_07a05517ca.jpg
393,TRUE,Negative,0.7608,http://farm6.staticflickr.com/5230/5672469572_2bca9aac89.jpg
394,TRUE,Negative,0.7588,http://farm7.staticflickr.com/6181/6065545836_8d2aa701b5.jpg
395,TRUE,Negative,0.5999,http://farm5.staticflickr.com/4028/4344019365_91f005c9df.jpg
396,TRUE,Positive,0.5958,http://farm3.staticflickr.com/2264/2658719484_fe32dfeee2.jpg
397,TRUE,Positive,0.9202,http://farm6.staticflickr.com/5008/5217483329_d09f75701d.jpg
398,TRUE,Negative,0.5196,http://farm4.staticflickr.com/3193/3001355604_74f894c1e5.jpg
399,TRUE,Highly negative,0.718,http://farm6.staticflickr.com/5143/5660320466_75c485f73a.jpg
400,TRUE,Negative,0.718,http://farm1.staticflickr.com/151/383610134_80fda95f36.jpg
401,TRUE,Positive,0.8801,http://farm2.staticflickr.com/1385/4731726283_d4c5c8efe6.jpg
402,TRUE,Positive,0.5601,http://farm6.staticflickr.com/5511/9522215110_c1f924caf9.jpg
403,TRUE,Highly positive,0.6031,http://farm9.staticflickr.com/8407/8921471049_e12d0195e1.jpg
404,TRUE,Positive,0.8004,http://farm7.staticflickr.com/6058/6305234110_ca24bcbd2e.jpg
405,TRUE,Highly negative,0.7616,http://farm4.staticflickr.com/3140/3000502165_2d96aef1bd.jpg
406,TRUE,Negative,0.8026,http://farm5.staticflickr.com/4141/4813770970_c8449cfd29.jpg
407,TRUE,Positive,0.7612,http://farm4.staticflickr.com/3134/3133343971_ddea7c494f.jpg
408,TRUE,Positive,0.6376,http://farm4.staticflickr.com/3327/3493974185_7297fcf4a9.jpg
409,TRUE,Positive,0.6424,http://farm4.staticflickr.com/3277/2828791394_bbac383d56.jpg
410,TRUE,Negative,0.8773,http://farm8.staticflickr.com/7174/6727280521_a85da6016c.jpg
411,TRUE,Negative,0.5974,http://farm3.staticflickr.com/2274/1622801517_1404c51492.jpg
412,TRUE,Negative,0.7583,http://farm5.staticflickr.com/4070/4715318423_2e79501caf.jpg
413,TRUE,Negative,0.7183,http://farm4.staticflickr.com/3127/3117278293_df45b80ec9.jpg
414,TRUE,Positive,0.5978,http://farm9.staticflickr.com/8198/8170965518_68aabb84c4.jpg
415,TRUE,Positive,0.5991,http://farm2.staticflickr.com/1229/1080146993_fb363a20f4.jpg
416,TRUE,Negative,0.684,http://farm6.staticflickr.com/5126/5273409741_3dbd647a75.jpg
417,TRUE,Negative,0.5981,http://farm3.staticflickr.com/2549/3780042854_f66cd0b54a.jpg
418,TRUE,Negative,0.8377,http://farm3.staticflickr.com/2622/4118881317_9197736992.jpg
419,TRUE,Highly positive,0.523,http://farm3.staticflickr.com/2715/4289935420_fbf6a10b50.jpg
420,TRUE,Positive,0.7578,http://farm4.staticflickr.com/3236/3010001498_7f5b91febc.jpg
421,TRUE,Highly negative,0.5593,http://farm3.staticflickr.com/2472/3880816317_ba89585556.jpg
422,TRUE,Negative,0.7668,http://farm3.staticflickr.com/2092/2310209464_176f4e3415.jpg
423,TRUE,Highly negative,0.5605,http://farm3.staticflickr.com/2804/4346462028_d6f4d657a5.jpg
424,TRUE,Positive,0.7237,http://farm7.staticflickr.com/6187/6139426436_6339a5a550.jpg
425,TRUE,Highly negative,0.6037,http://farm2.staticflickr.com/1236/5122451554_9b2f2baa7e.jpg
426,TRUE,Positive,0.6023,http://farm1.staticflickr.com/186/392552444_df755bc148.jpg
427,TRUE,Negative,0.6036,http://farm5.staticflickr.com/4128/5128206638_88b3140dbf.jpg
428,TRUE,Negative,0.759,http://farm4.staticflickr.com/3215/3108410947_190c84f299.jpg
429,TRUE,Positive,0.6381,http://farm4.staticflickr.com/3335/3316786542_5baa8979f7.jpg
430,TRUE,Highly positive,0.8388,http://farm9.staticflickr.com/8225/8500134412_3b062262f7.jpg
431,TRUE,Negative,0.6795,http://farm6.staticflickr.com/5498/11431031634_94004110c2.jpg
432,TRUE,Highly negative,0.6016,http://farm4.staticflickr.com/3558/3390652406_e64eaea5bc.jpg
433,TRUE,Negative,0.7157,http://farm3.staticflickr.com/2579/4128007446_397c8026fa.jpg
434,TRUE,Positive,0.6404,http://farm9.staticflickr.com/8442/7864101720_3884bf6258.jpg
435,TRUE,Negative,0.5158,http://farm9.staticflickr.com/8466/8112709767_3a8e7af6f7.jpg
436,TRUE,Positive,0.8406,http://farm7.staticflickr.com/6024/5881963101_3e99d7a737.jpg
437,TRUE,Negative,0.8045,http://farm5.staticflickr.com/4128/5083006868_2d0be6d7a8.jpg
438,TRUE,Highly negative,0.6801,http://farm5.staticflickr.com/4122/5438547436_aed476c90b.jpg
439,TRUE,Highly negative,0.681,http://farm3.staticflickr.com/2828/11431006715_b16bcdd1fd.jpg
440,TRUE,Highly positive,0.5993,http://farm5.staticflickr.com/4100/4780224406_0ddab95991.jpg
441,TRUE,Negative,0.6839,http://farm9.staticflickr.com/8117/8624006768_c2403aef7a.jpg
442,TRUE,Positive,0.5587,http://farm4.staticflickr.com/3017/2754927989_68e12c2814.jpg
443,TRUE,Negative,0.837,http://farm2.staticflickr.com/1325/5108351956_9052f31ba1.jpg
444,TRUE,Positive,0.6809,http://farm4.staticflickr.com/3786/10118786654_f7b36e9027.jpg
445,TRUE,Negative,0.6372,http://farm8.staticflickr.com/7010/6671581251_8e3b41e109.jpg
446,TRUE,Highly positive,0.5592,http://farm8.staticflickr.com/7154/6827018401_9ed80646f4.jpg
447,TRUE,Positive,0.5997,http://farm7.staticflickr.com/6195/6103336313_f2c67fa502.jpg
448,TRUE,Negative,0.5575,http://farm5.staticflickr.com/4120/4784746565_b3fa85b9a5.jpg
449,TRUE,Positive,0.6385,http://farm5.staticflickr.com/4031/5150851337_51aa69e26c.jpg
450,TRUE,Negative,0.6814,http://farm4.staticflickr.com/3125/2514661452_c614402e2e.jpg
451,TRUE,Highly positive,0.6389,http://farm1.staticflickr.com/218/510430113_3402577101.jpg
452,TRUE,Positive,0.5985,http://farm4.staticflickr.com/3567/3531531924_bdd4b85ddf.jpg
453,TRUE,Negative,0.521,http://farm9.staticflickr.com/8062/8196947595_b69819cbca.jpg
454,TRUE,Highly negative,0.5612,http://farm3.staticflickr.com/2273/2053536613_50c2342a79.jpg
455,TRUE,Highly positive,0.52,http://farm1.staticflickr.com/25/50592694_1f70b421f8.jpg
456,TRUE,Highly positive,0.6,http://farm7.staticflickr.com/6039/6869365418_1729bf461f.jpg
457,TRUE,Positive,0.7195,http://farm4.staticflickr.com/3196/2715544397_9f4f0b6472.jpg
458,TRUE,Highly positive,0.5583,http://farm3.staticflickr.com/2378/2262286535_78a723f743.jpg
459,TRUE,Highly positive,0.5238,http://farm1.staticflickr.com/45/150682440_60c8c83d1b.jpg
460,TRUE,Negative,0.6018,http://farm4.staticflickr.com/3179/2871827350_0d67301595.jpg
461,TRUE,Highly negative,0.6816,http://farm9.staticflickr.com/8044/8112703251_f90c2de888.jpg
462,TRUE,Negative,0.5173,http://farm4.staticflickr.com/3224/3047363210_47a120c7ce.jpg
463,TRUE,Highly negative,0.5215,http://farm3.staticflickr.com/2819/10516757083_7fc914aa26.jpg
464,TRUE,Highly negative,0.5585,http://farm4.staticflickr.com/3208/3108378419_3300d1862a.jpg
465,TRUE,Negative,0.518,http://farm3.staticflickr.com/2487/4089731023_a591f50256.jpg
466,TRUE,Highly negative,0.6839,http://farm4.staticflickr.com/3099/3215790369_247613a9a8.jpg
467,TRUE,Highly negative,0.7199,http://farm3.staticflickr.com/2248/2272579746_1573956ab2.jpg
468,TRUE,Negative,0.522,http://farm5.staticflickr.com/4033/4488877035_02df1d9c84.jpg
469,TRUE,Negative,0.525,http://farm4.staticflickr.com/3036/3000473633_309b1cd30d.jpg
470,TRUE,Highly negative,0.6777,http://farm4.staticflickr.com/3150/3001339166_110b04c894.jpg
471,TRUE,Highly negative,0.602,http://farm9.staticflickr.com/8086/8571816324_04c813ebc1.jpg
472,TRUE,Highly negative,0.6794,http://farm3.staticflickr.com/2732/4321732999_f44a2a517e.jpg
473,TRUE,Negative,0.9191,http://farm4.staticflickr.com/3655/3422015041_5bd28ef9e6.jpg
474,TRUE,Positive,0.8802,http://farm4.staticflickr.com/3581/3666765124_6cd4bbb5a2.jpg
475,TRUE,Negative,0.6394,http://farm9.staticflickr.com/8052/8079645685_86630d4c96.jpg
476,TRUE,Negative,0.602,http://farm4.staticflickr.com/3111/2859508039_527a06afb7.jpg
477,TRUE,Highly negative,0.5621,http://farm6.staticflickr.com/5224/5687027337_bd1c07bc1c.jpg
478,TRUE,Positive,0.5988,http://farm3.staticflickr.com/2521/3899939358_583a2dc32b.jpg
479,TRUE,Negative,0.6783,http://farm3.staticflickr.com/2040/2054008614_8e6217cf82.jpg
480,TRUE,Highly positive,0.5246,http://farm6.staticflickr.com/5258/5449064109_21914b06ba.jpg
481,TRUE,Highly negative,0.5197,http://farm3.staticflickr.com/2291/1560412937_9b36315566.jpg
482,TRUE,Positive,0.7601,http://farm4.staticflickr.com/3187/2732378476_6252e87b7d.jpg
483,TRUE,Highly negative,0.6002,http://farm3.staticflickr.com/2851/11430861084_1a34a90963.jpg
484,TRUE,Negative,0.6002,http://farm6.staticflickr.com/5259/5458834599_fb9e894be3.jpg
485,TRUE,Highly negative,0.6383,http://farm6.staticflickr.com/5262/5638804987_cb2ba5b7ee.jpg
486,TRUE,Highly negative,0.6812,http://farm1.staticflickr.com/119/303997568_4ed878a470.jpg
487,TRUE,Positive,0.6016,http://farm7.staticflickr.com/6198/6032573642_2899b545e5.jpg
488,TRUE,Highly negative,0.7255,http://farm5.staticflickr.com/4069/4375891360_65a993a50b.jpg
489,TRUE,Highly positive,0.7196,http://farm8.staticflickr.com/7244/7183965627_957e73aeb8.jpg
490,TRUE,Positive,0.5551,http://farm3.staticflickr.com/2167/2205667113_3b8db27d14.jpg
491,TRUE,Positive,0.7204,http://farm3.staticflickr.com/2675/4038921237_6473a568e2.jpg
492,TRUE,Highly negative,0.602,http://farm6.staticflickr.com/5011/5459468748_6330d11451.jpg
493,TRUE,Positive,0.8017,http://farm9.staticflickr.com/8304/7864100196_67a1f6a0cd.jpg
494,TRUE,Negative,0.7984,http://farm3.staticflickr.com/2424/3760921995_422a28df01.jpg
495,TRUE,Positive,0.6789,http://farm1.staticflickr.com/21/31600287_28fb1020fd.jpg
496,TRUE,Highly negative,0.7616,http://farm4.staticflickr.com/3342/3206163156_b18cd11d35.jpg
497,TRUE,Negative,0.6036,http://farm3.staticflickr.com/2656/3926619296_fb81e278eb.jpg
498,TRUE,Highly negative,0.5992,http://farm3.staticflickr.com/2757/4424400023_161f09295f.jpg
499,TRUE,Highly negative,0.7183,http://farm1.staticflickr.com/69/209621391_d967f3981d.jpg
500,TRUE,Negative,0.5573,http://farm1.staticflickr.com/85/209621390_c7e7c9d875.jpg
501,TRUE,Positive,0.8798,http://farm6.staticflickr.com/5486/9721961933_d4508fab4d.jpg
502,TRUE,Positive,0.7667,http://farm6.staticflickr.com/5005/5332865944_83f362fe73.jpg
503,TRUE,Positive,0.6013,http://farm6.staticflickr.com/5196/5879267479_ff2df649a4.jpg
504,TRUE,Highly negative,0.6406,http://farm2.staticflickr.com/1019/527504968_ebf2d7bf94.jpg
505,TRUE,Highly negative,0.6798,http://farm4.staticflickr.com/3051/2451781272_83d5bfb9ac.jpg
506,TRUE,Negative,0.7234,http://farm3.staticflickr.com/2429/3919034044_06528bd3cf.jpg
507,TRUE,Highly negative,0.5962,http://farm5.staticflickr.com/4111/5184167559_099acfd075.jpg
508,TRUE,Highly negative,0.5604,http://farm4.staticflickr.com/3068/3109239946_d9d4622923.jpg
509,TRUE,Negative,0.9597,http://farm4.staticflickr.com/3067/2398082909_9bdcff36e5.jpg
510,TRUE,Highly negative,0.6031,http://farm5.staticflickr.com/4082/4906312386_c64ae97e48.jpg
511,TRUE,Positive,0.7228,http://farm4.staticflickr.com/3433/3388570838_6b6fe0fe1f.jpg
512,TRUE,Negative,0.6389,http://farm6.staticflickr.com/5068/5745606331_f7fe7afc05.jpg
513,TRUE,Positive,0.6372,http://farm6.staticflickr.com/5158/5881971069_a01329177c.jpg
514,TRUE,Highly positive,0.5199,http://farm4.staticflickr.com/3459/3835687328_6f8fb72581.jpg
515,TRUE,Positive,0.7617,http://farm2.staticflickr.com/1063/1321534065_40dc59c35d.jpg
516,TRUE,Negative,0.4881,http://farm1.staticflickr.com/14/16550718_a61332d573.jpg
